plant_id,name,utility_name,city,state,county,zipcode,lat,lng,sector,source
64437,Dresser Hill CSG,"Dresser Hill Solar, LLC",Southbridge,MA,Worcester,1550,42.081793,-72.006519,IPP Non-CHP,eia_860_2024
64438,Vallecitos Water District,"SSA Solar of CA 5, LLC",San Marcos,CA,San Diego,92069,33.212535,-117.177029,IPP Non-CHP,eia_860_2024
64439,"Pine Road Solar, LLC CSG","Pine Road Solar, LLC",Sandwich,IL,DeKalb,60548,41.674386,-88.664448,IPP Non-CHP,eia_860_2024
64440,White Plains Hospital Medical Center,White Plains Hospital Medical Center,White Plains,NY,Westchester,10601,41.032,-73.75296,Commercial Non-CHP,eia_860_2024
64441,Valencia 3,Greenbacker Renewable Energy Corporation,Imperial,CA,Imperial,92251,32.88567,-115.53765,IPP Non-CHP,eia_860_2024
64442,Mt Pleasant Community Center,Consolidated Edison Solutions Inc.,Valhalla,NY,Westchester,10595,41.09999,-73.77155,IPP Non-CHP,eia_860_2024
64443,Golden Solar,Cardinal Renewables,St. Johnsbury,VT,Caledonia,5819,44.43415,-71.97124,IPP Non-CHP,eia_860_2024
64444,City of Paris Solar,"Today's Power, Inc.",Paris,AR,Logan,72855,35.301,-93.734,Electric Utility,eia_860_2024
64445,"County of Dutchess, NY (Airport)",Tesla Inc.,Wappinger Falls,NY,Dutchess,12603,41.631398,-73.876845,IPP Non-CHP,eia_860_2024
64446,Arlington Microgrid,PUD No 1 of Snohomish County,Arlington,WA,Snohomish,98223,48.15614,-122.1502,Electric Utility,eia_860_2024
64447,Brazoria West,"Brazoria West Solar Project, LLC",Damon,TX,Brazoria,77422,29.191,-95.663,IPP Non-CHP,eia_860_2024
64448,Wythe County Solar,Consolidated Edison Development Inc.,Wythe County,VA,Wythe,24374,36.876,-80.837,IPP Non-CHP,eia_860_2024
64450,"Grissom Solar, LLC","Grissom Solar, LLC",Enfield,NC,Halifax,27823,36.23891,-77.897552,IPP Non-CHP,eia_860_2024
64451,Rosemond Solar Community Solar,"Scale Sustainable I, LLC",Fallsburg,NY,Sullivan,12789,41.71133,-74.54163,IPP Non-CHP,eia_860_2024
64452,Calhoun County Solar Project,AES Clean Energy,Sheridan Township,MI,Calhoun,49224,42.254,-84.813,IPP Non-CHP,eia_860_2024
64453,Volney II,"DG New York CS, LLC",Fulton,NY,Oswego,13069,43.341,-76.354,IPP Non-CHP,eia_860_2024
64454,"Merrimack Solar Farm, LLC",Merrimack Solar Farm,Merrimack,NH,Hillsborough,3054,42.811381,-71.501167,IPP Non-CHP,eia_860_2024
64456,"13 Mile Solar, LLC","13 Mile Solar, LLC",Battle Creek,MI,Calhoun,49014,42.326656,-85.048584,IPP Non-CHP,eia_860_2024
64457,"Captain Solar, LLC","Captain Solar, LLC",Mt. Morris,MI,Genesee,48458,43.100538,-83.781622,IPP Non-CHP,eia_860_2024
64458,"Coldwater Solar, LLC","Coldwater Solar, LLC",Flint,MI,Genesee,48504,43.093344,-83.777071,IPP Non-CHP,eia_860_2024
64459,"Geddes 1 Solar, LLC","Geddes 1 Solar, LLC",Saginaw,MI,Saginaw,48609,43.433775,-84.118662,IPP Non-CHP,eia_860_2024
64460,"Jack Francis Solar, LLC","Jack Francis Solar, LLC",Clio,MI,Genesee,48420,43.149282,-83.679171,IPP Non-CHP,eia_860_2024
64461,"May Shannon Solar, LLC","May Shannon Solar, LLC",Clio,MI,Genesee,48420,43.151133,-83.690891,IPP Non-CHP,eia_860_2024
64462,"Stoneheart Solar, LLC","Stoneheart Solar, LLC     ",Saginaw,MI,Saginaw,48604,43.50677,-83.996589,IPP Non-CHP,eia_860_2024
64463,"Workman Road Solar Farm, LLC","Workman Road Solar Farm, LLC",Lake City,MI,Missaukee,49651,44.273592,-85.212021,IPP Non-CHP,eia_860_2024
64464,"Clendenin A Community Solar, LLC CSG","Clendenin A Community Solar, LLC",Herrin,IL,Williamson,62948,37.829241,-89.011483,IPP Non-CHP,eia_860_2024
64465,"Kern A Community Solar, LLC CSG","Kern A Community Solar, LLC",West Frankfort,IL,Franklin,62896,37.897506,-88.952399,IPP Non-CHP,eia_860_2024
64466,Lukuc B Community Solar LLC CSG,Lukuc B Community Solar LLC,Herrin,IL,Williamson,62948,37.836165,-89.042423,IPP Non-CHP,eia_860_2024
64467,"CSG Mt. Morris 2, LLC","CSG Mt. Morris 2, LLC",Mt. Morries,IL,Ogle,61054,42.065653,-89.433136,IPP Non-CHP,eia_860_2024
64468,"Tower Road Solar, LLC CSG","Tower Road Solar, LLC",Lee,IL,Dekalb,60530,41.805224,-88.925188,IPP Non-CHP,eia_860_2024
64469,Wing,"Origis Energy USA, Inc",Wing,AL,Covington,36483,31.007777,-86.59194,IPP Non-CHP,eia_860_2024
64470,"Interchange Solar, LLC","Interchange Solar, LLC",Mt. Morris,MI,Genesee,48458,43.099899,-83.771004,IPP Non-CHP,eia_860_2024
64471,Byron Highway Solar,"RPCA Solar 3, LLC",Byron,CA,Contra Costa,94514,37.847114,-121.617308,IPP Non-CHP,eia_860_2024
64472,Berry Road Solar,"RPSC Solar 3, LLC",Pelzer,SC,Greenville,29669,34.639249,-82.328691,IPP Non-CHP,eia_860_2024
64473,Norman Solar,"DG Central 1, LLC",Norman,OK,Cleveland,73026,35.226913,-97.360353,IPP Non-CHP,eia_860_2024
64476,"Swansboro Solar, LLC","Swansboro Solar, LLC",Maysville,NC,Onslow,28555,34.810913,-77.21041,IPP Non-CHP,eia_860_2024
64477,"Suncaster, LLC","Suncaster, LLC",Pikeville,NC,Wayne,27863,35.504069,-77.969554,IPP Non-CHP,eia_860_2024
64478,"1034 Catherine Lake Solar, LLC","1034 Catherine Lake Solar, LLC",Jacksonville,NC,Onslow,28540,34.78471,-77.498759,IPP Non-CHP,eia_860_2024
64479,Novel Handeland Solar LLC (CSG),"REA Investments, LLC",Clarkfield,MN,Yellow Medicine,55114,44.782077,-95.785811,IPP Non-CHP,eia_860_2024
64480,Rice Two Solar CSG,Rice Community Solar Two LLC,Morrison,MN,Rice,55052,44.22012,-93.45757,IPP Non-CHP,eia_860_2024
64481,Arlington Energy Center II,Arlington Energy Center II,Blythe,CA,Riverside,92225,33.69088,-114.774944,IPP Non-CHP,eia_860_2024
64482,Novel Stavem Solar LLC CSG,"REA Investments, LLC",Glenwood,MN,Pope,56334,45.66683,-95.40195,IPP Non-CHP,eia_860_2024
64483,Novel Sunnyfield Farms Solar LLC CSG,"REA Investments, LLC",Mazeppa,MN,Wabasha,55956,44.245884,-92.546208,IPP Non-CHP,eia_860_2024
64484,Novel Schroeder Solar LLC CSG,"REA Investments, LLC",Renville,MN,Renville,56284,44.804234,-95.205597,IPP Non-CHP,eia_860_2024
64485,"Novel Caroline Solar, LLC CSG","REA Investments, LLC",North Branch,MN,Chisago,55056,45.472611,-92.899244,IPP Non-CHP,eia_860_2024
64486,Novel David Solar LLC CSG,"REA Investments, LLC",Waseca,MN,Waseca,56093,44.000397,-93.501616,IPP Non-CHP,eia_860_2024
64487,Novel Huneke Solar LLC CSG,"REA Investments, LLC",Zumbrota,MN,Goodhue,55992,44.267319,-92.664872,IPP Non-CHP,eia_860_2024
64488,Novel Denzer Solar LLC CSG,"REA Investments, LLC",Minnesota City,MN,Winona,55959,44.101108,-91.762882,IPP Non-CHP,eia_860_2024
64489,Resurgence Solar,Resurgence Solar,Boron,CA,San Bernardino,93516,35.00656,-117.54484,IPP Non-CHP,eia_860_2024
64496,"Hendershot Solar, LLC","Hendershot Solar, LLC",Tecumseh,MI,Lenawee,49286,41.982616,-83.888515,IPP Non-CHP,eia_860_2024
64497,"Hazel Solar, LLC","Hazel Solar, LLC",Howard City,MI,Montcalm,49239,43.402157,-85.4535,IPP Non-CHP,eia_860_2024
64498,"Geddes 2 Solar, LLC","Geddes 2 Solar, LLC",Saginaw,MI,Saginaw,48609,43.428036,-84.119325,IPP Non-CHP,eia_860_2024
64499,"Bullhead Solar, LLC","Bullhead Solar, LLC",Fayette,MI,Hillsdale,49250,41.96019,-84.67383,IPP Non-CHP,eia_860_2024
64500,"Angola Solar, LLC","Angola Solar, LLC",Coldwater,MI,Branch,49036,41.834826,-85.007397,IPP Non-CHP,eia_860_2024
64502,7448 Candlewood Road,"Hartz Solar, LLC",Hanover,MD,Anne Arundel,21076,39.16,-76.7,Commercial Non-CHP,eia_860_2024
64503,Palmer Community Solar LLC CSG,Palmer Community Solar LLC,North Branch,MN,Chisago,55056,45.491444,-92.793667,IPP Non-CHP,eia_860_2024
64504,Medin 2 Community Solar LLC CSG,Medin 2 Community Solar LLC,Center City,MN,Chisago,55012,45.479972,-92.776389,IPP Non-CHP,eia_860_2024
64505,Flathead Landfill to Gas Energy Facility,Flathead Electric Coop Inc,Kalispell,MT,Flathead,59901,48.313067,-114.342137,Electric Utility,eia_860_2024
64506,Cokato CSG,Cokato Holdco LLC,Cokato,MN,Wright,55321,45.087225,-94.215608,IPP Non-CHP,eia_860_2024
64507,OETN1,OE_TN1,Obion,TN,Obion,38261,36.38638,-88.99194,IPP Non-CHP,eia_860_2024
64508,Hall Solar Energy Storage,North Carolina El Member Corp,Teachey,NC,Duplin,28521,34.799,-77.947,Electric Utility,eia_860_2024
64509,South River H4 Solar Energy Storage,North Carolina El Member Corp,Autryville,NC,Sampson,28318,35.04247,-78.586978,Electric Utility,eia_860_2024
64510,Arba Solar Energy Storage,North Carolina El Member Corp,Hamlet,NC,Greene,28530,35.419641,-77.729089,Electric Utility,eia_860_2024
64511,Rose Acre Solar Energy Storage,North Carolina El Member Corp,Currituck,NC,Hyde,27860,35.637337,-76.535976,Electric Utility,eia_860_2024
64512,Hamlet Solar Energy Storage,North Carolina El Member Corp,Hamlet,NC,Richmond,28345,34.846047,-79.734007,Electric Utility,eia_860_2024
64513,Wake RJ3 Solar Energy Storage,North Carolina El Member Corp,Wake Forest,NC,Wake,27587,35.953947,-78.424019,Electric Utility,eia_860_2024
64514,Ludie Brown Solar Energy Storage,North Carolina El Member Corp,Chinquapin,NC,Duplin,28521,34.831,-77.77,Electric Utility,eia_860_2024
64515,Stamford Health,"Stamford Health Systems, Inc.",Stamford,CT,Fairfield,6904,41.055636,-73.55198,Commercial Non-CHP,eia_860_2024
64516,Lowe Solar Energy Storage,North Carolina El Member Corp,Asheboro,NC,Randolph,27205,35.718429,-79.909481,Electric Utility,eia_860_2024
64517,Department of Justice,"Ecoplexus, Inc",Sacramento,CA,Sacramento,95820,38.548056,-121.44855,IPP Non-CHP,eia_860_2024
64518,CA Institute for Women,"Ecoplexus, Inc",Chino,CA,San Bernardino,91708,33.949722,-117.636427,IPP Non-CHP,eia_860_2024
64519,Centinela State Prison,"Ecoplexus, Inc",Sacramento,CA,Imperial,92251,32.825833,-115.782916,IPP Non-CHP,eia_860_2024
64520,Spencer Meadow Solar Energy Storage,North Carolina El Member Corp,Asheboro,NC,Randolph,27205,35.718429,-79.909481,Electric Utility,eia_860_2024
64521,Calipatria State Prison,"Ecoplexus, Inc",Calipatria,CA,Imperial,92233,33.163055,-115.484805,IPP Non-CHP,eia_860_2024
64522,Old Cedar Solar Energy Storage,North Carolina El Member Corp,Asheboro,NC,Randolph,27203,35.713,-79.788,Electric Utility,eia_860_2024
64523,Atascadero State Hospital,"Ecoplexus, Inc",Atascadero,CA,San Luis Obispo,93422,35.463333,-120.634011,IPP Non-CHP,eia_860_2024
64524,SoCore Clovis 1,SoCore Clovis 1 LLC,Clovis,NM,Curry,88101,34.423035,-103.254078,IPP Non-CHP,eia_860_2024
64525,Troupsburg,Solar Planet Power,Troupsburg,NY,Steuben,14885,42.0121,-77.3751,IPP Non-CHP,eia_860_2024
64526,Raboth - Marion Drive,Madison Energy Holdings LLC,Kingston,MA,Plymouth,2364,41.96951,-70.72541,IPP Non-CHP,eia_860_2024
64527,Flatwood Farm,"Strata Manager, LLC",Moncure,NC,Chatham,27559,35.588,-79.0323,IPP Non-CHP,eia_860_2024
64528,Gambit Energy Storage - Angleton Storage,Gambit Energy Storage LLC,Angleton,TX,Brazoria,77515,29.16801,-95.445062,IPP Non-CHP,eia_860_2024
64529,Golden Triangle,"Origis Energy USA, Inc",Lowndes,MS,Lowndes,39701,33.418888,-88.61888,IPP Non-CHP,eia_860_2024
64530,Woodville Solar (CSG),Standard Solar,Woodville,RI,Washington,2832,41.45854,-71.70421,IPP Non-CHP,eia_860_2024
64531,Noosa Energy Storage LLC,Engie North America,Ripon,CA,San Joaquin,95366,37.756292,-121.148144,IPP Non-CHP,eia_860_2024
64532,Norton,Madison Energy Holdings LLC,Norton,MA,Bristol,2766,41.96829,-71.16544,IPP Non-CHP,eia_860_2024
64533,Fort Green Solar Power Plant,"Duke Energy Florida, LLC",Bowling Green,FL,Hardee,33834,27.641125,-81.941581,Electric Utility,eia_860_2024
64534,Darien Solar,Wisconsin Electric Power Co,Darien,WI,Rock,53114,42.62,-88.74,Electric Utility,eia_860_2024
64535,Camden Solar LLC,Camden Solar LLC,South Camden,NC,Camden,27921,36.30786,-76.144486,IPP Non-CHP,eia_860_2024
64536,Prairie Solar LLC,MN8 Energy LLC,Sidney,IL,Champaign,61877,40.010442,-88.057939,IPP Non-CHP,eia_860_2024
64537,Tyre Bridge Solar LLC,Tyre Bridge Solar LLC,Bristol,GA,Pierce,31518,31.439796,-82.165268,IPP Non-CHP,eia_860_2024
64538,Corazon Energy LLC,Corazon Energy LLC,Rachito Las Lomas,TX,Webb,78043,27.634677,-99.258329,IPP Non-CHP,eia_860_2024
64539,Brushy Creek Solar LLC,Brushy Creek Solar LLC,San Angelo,TX,Tom Green,76903,31.534158,-100.323041,IPP Non-CHP,eia_860_2024
64540,Knickerbocker Solar LLC,Knickerbocker Solar LLC,Christoval,TX,Tom Green,76935,31.24886,-100.599395,IPP Non-CHP,eia_860_2024
64541,Potic Solar,FPS Potic Solar LLC,Athens,NY,Greene,12015,42.29559,-73.9012,IPP Non-CHP,eia_860_2024
64542,Coxsackie Solar,FPS Coxsackie Solar LLC,Coxsackie,NY,Greene,12051,42.33337,-73.8475,IPP Non-CHP,eia_860_2024
64543,Cedar Creek Solar,FPS Cedar Creek Solar LLC,Smyrna,DE,New Castle,19777,39.37259,-75.56455,IPP Non-CHP,eia_860_2024
64544,Ranchland Wind Project II,"Ranchland Wind Project II, LLC",Cisco,TX,Callahan,76437,32.308524,-99.164198,IPP Non-CHP,eia_860_2024
64545,Ranchland Wind Storage,"Ranchland Wind Storage, LLC",Cisco,TX,Callahan,76437,32.308524,-99.164198,IPP Non-CHP,eia_860_2024
64546,Wynwood Energy Storage,Florida Power & Light Co,Miami,FL,Miami Dade,33127,25.798978,-80.197098,Electric Utility,eia_860_2024
64547,Turtle Creek,Omaha Public Power District,Springfield,NE,Sarpy,68059,41.092238,-96.168308,Electric Utility,eia_860_2024
64548,Standing Bear Lake,Omaha Public Power District,Omaha,NE,Douglas,68164,41.315814,-96.093923,Electric Utility,eia_860_2024
64549,"Smithfield Solar Farm, LLC",Smithfield Solar Farm,Smithfield,RI,Providence,2917,41.92237,-71.520368,IPP Non-CHP,eia_860_2024
64550,Coastal Virginia Offshore Wind (CVOW) Co,Dominion Energy Inc.,Virginia Beach,VA,, ,36.907956,-75.349065,Electric Utility,eia_860_2024
64551,Ranchland Wind Project I,"Ranchland Wind Project I, LLC",Cisco,TX,Callahan,76437,32.308524,-99.164498,IPP Non-CHP,eia_860_2024
64552,Downtown Generation Plant,City of Greenfield - (IA),Greenfield,IA,Adair,50849,41.30399,-94.46049,Electric Utility,eia_860_2024
64553,Riverstart Solar Park LLC,Riverstart Solar Park LLC,Modoc,IN,Randolph,47358,40.046244,-85.045087,IPP Non-CHP,eia_860_2024
64554,Bright Field Solar LLC(CSG),Nautilus Solar Solutions,Burns,NY,Allegany,14807,42.46,-77.73832,IPP Non-CHP,eia_860_2024
64555,Bright Oak Solar LLC(CSG),Nautilus Solar Solutions,Batavia,NY,Genesee,14807,43.033,-78.24481,IPP Non-CHP,eia_860_2024
64556,Bright Hill Solar LLC(CSG),Nautilus Solar Solutions,Dansville,NY,Livingston,14807,42.46723,-77.70378,IPP Non-CHP,eia_860_2024
64557,River Valley LLC (NY) (CSG),Nautilus Solar Solutions,Olean,NY,Cattaraugus,14760,42.06724,-78.47783,IPP Non-CHP,eia_860_2024
64559,Wallingford Solar,"Wallingford Renewable Energy, LLC",Wallingford,CT,New Haven,6492,41.44175,-72.83737,IPP Non-CHP,eia_860_2024
64560,Tioga Solar South(CSG),"237 State Route 96 Site 2, LLC",Owego,NY,Tioga,13827,42.14134,-76.28797,IPP Non-CHP,eia_860_2024
64561,Tioga Solar North(CSG),"237 State Route 96 Site 1, LLC",Owego,NY,Tioga,13827,42.14134,-76.28797,IPP Non-CHP,eia_860_2024
64562,Washingtonville(CSG),Washingtonville Solar LLC,Washingtonville,NY,Orange,10992,41.424,-74.167,IPP Non-CHP,eia_860_2024
64563,Novel Stein Solar LLC CSG,"REA Investments, LLC",Taylors Falls,MN,Chisago,55084,45.389128,-92.676058,IPP Non-CHP,eia_860_2024
64564,Arlington Energy Center III,Arlington Energy Center III,Blythe,CA,Riverside,92225,33.69088,-114.774944,IPP Non-CHP,eia_860_2024
64565,Apalachicola,Westbound Solar LLC,Hephzibah,GA,Richmond,30815,33.33632,-82.06055,IPP Non-CHP,eia_860_2024
64566,"Central Line Solar, LLC",AES Distributed Energy,Coolidge,AZ,Pinal,85131,32.834322,-111.56803,IPP Non-CHP,eia_860_2024
64567,"Cement City Solar, LLC",AES Distributed Energy,Cement City,MI,Lenawee,49233,42.084451,-84.135276,IPP Non-CHP,eia_860_2024
64568,"Letts Creek Solar, LLC",AES Distributed Energy,Grass Lake,MI,Jackson,49240,42.274575,-84.135276,IPP Non-CHP,eia_860_2024
64569,Arnold Cochran,Westbound Solar LLC,Cochran,GA,Bleckley,31014,32.399366,-83.343779,IPP Non-CHP,eia_860_2024
64570,Columbia Substation,Westbound Solar LLC,Appling,GA,Columbia,30802,33.567718,-82.299071,IPP Non-CHP,eia_860_2024
64571,Coody Cochran,Westbound Solar LLC,Cochran,GA,Bleckley,31014,32.367009,-83.374275,IPP Non-CHP,eia_860_2024
64572,Dudley,AMP MA Dudley,Dudley,MA,Worcester,1571,42.054345,-71.978849,IPP Non-CHP,eia_860_2024
64573,Joe Jenny,AMP MA Joe Jenny,Oxford,MA,Worcester,1540,42.10357,-71.81539,IPP Non-CHP,eia_860_2024
64574,Westport Community Solar Garden,BWC Bass River LLC,Westport,MA,Bristol,2790,41.68994,-71.093832,IPP Non-CHP,eia_860_2024
64575,Mendon,BWC Box Pond LLC,Mendon,MA,Worcester,1756,42.09749,-71.50187,IPP Non-CHP,eia_860_2024
64577,Minisink CSG,Minisink Solar LLC,Westtown,NY,Orange,10998,41.353476,-74.515411,IPP Non-CHP,eia_860_2024
64578,Slate Hill(CSG),Slate Hill Solar LLC,Johnson,NY,Orange,10933,41.363,-74.503,IPP Non-CHP,eia_860_2024
64579,Broadway 2 - UC Riverside,MN8 Energy LLC,Riverside,CA,Riverside,92507,33.97034,-117.33101,IPP Non-CHP,eia_860_2024
64580,Broadway 2 - Tucson Phase II,MN8 Energy LLC,Tucson,AZ,Pima,85714,32.24817,-111.2611,IPP Non-CHP,eia_860_2024
64581,"Pullman Solar, LLC",AES Distributed Energy,Lee Township,MI,Allegan,49450,42.471622,-86.096859,IPP Non-CHP,eia_860_2024
64582,Shawnee - GA,Westbound Solar LLC,Waynesboro,GA,Burke,30830,33.107648,-81.980751,IPP Non-CHP,eia_860_2024
64583,Westberry Jesup,Westbound Solar LLC,Jesup,GA,Wayne,31545,31.602803,-81.932581,IPP Non-CHP,eia_860_2024
64584,Fountain Folkston,Westbound Solar LLC,Folkston,GA,Charlton,31014,30.916375,-81.960231,IPP Non-CHP,eia_860_2024
64585,Harris Shiloh,Westbound Solar LLC,Shiloh,GA,Harris,31826,32.797582,-84.69659,IPP Non-CHP,eia_860_2024
64586,Polk Cedartown,Westbound Solar LLC,Cedartown,GA,Polk,30125,34.019643,-85.280881,IPP Non-CHP,eia_860_2024
64587,Dover (MA),BWC Buckmaster Pond LLC,Dover,MA,Norfolk,2030,42.22737,-71.24891,IPP Non-CHP,eia_860_2024
64588,Adirondack A+B Community Solar Garden,BWC Connecticut River LLC,Westport,MA,Bristol,2790,41.679012,-71.111058,IPP Non-CHP,eia_860_2024
64589,Westport B Community Solar Garden,BWC Hamilton Brook LLC,Westport,MA,Bristol,2790,41.70463,-71.08973,IPP Non-CHP,eia_860_2024
64590,O'Brien Solar Fields,Madison Gas & Electric Co,Fitchburg,WI,Dane,53593,42.997665,-89.458945,Electric Utility,eia_860_2024
64591,"El Algodon Alto Wind Farm, LLC","El Algodon Alto Wind Farm, LLC",Mathis,TX,San Patricio,78368,27.992706,-97.743983,IPP Non-CHP,eia_860_2024
64592,3 MW LLC,3 MW LLC,Somerset,CO,Gunnison,81434,38.9,-107.5,Industrial Non-CHP,eia_860_2024
64593,Bellisario Solar 1,"Lapeer-Cortland Solar, LLC",Lapeer,NY,Cortland,13803,42.449783,-76.121116,IPP Non-CHP,eia_860_2024
64594,Bellisario Solar 2,"Lapeer-Cortland Solar, LLC",Lapeer,NY,Cortland,13803,42.451944,-76.121116,IPP Non-CHP,eia_860_2024
64595,Bellisario Solar 3,"Lapeer-Cortland Solar, LLC",Lapeer,NY,Cortland,13803,42.452956,-76.13176,IPP Non-CHP,eia_860_2024
64598,Bald Mountain Solar,Bald Mountain Solar LLC,Greenwich,NY,Washington,12834,43.1352,-73.5647,IPP Non-CHP,eia_860_2024
64599,Greens Corners Solar,Greens Corners Solar,Watertown,NY,Jefferson,13601,43.9359,-75.97268,IPP Non-CHP,eia_860_2024
64600,Prologis L.P,Powerflex,Tracy,CA,San Joaquin,95377,37.725044,-121.529783,IPP Non-CHP,eia_860_2024
64601,County of San Diego COC Hybrid,"Solar Star California LXXVIII, LLC",San Diego,CA,San Diego,92123,32.833645,-117.131123,IPP Non-CHP,eia_860_2024
64602,"Kirby Road Solar, LLC",Nautilus Solar Solutions,Clinton,MD,Prince Georges,20735,38.77897,-76.923695,IPP Non-CHP,eia_860_2024
64603,"TPE King Solar Holdings1, LLC (CSG)",Nautilus Solar Solutions,North Smithfield,RI,Providence,2896,41.979212,-71.581309,IPP Non-CHP,eia_860_2024
64604,MNCPPC Randall Farm,Standard Solar,Upper Marlboro,MD,Prince Georges,20772,38.831624,-76.803146,IPP Non-CHP,eia_860_2024
64606,Burns Solar One LLC,Nautilus Solar Solutions,Reisterstown,MD,Baltimore,21136,39.47653,-76.85446,IPP Non-CHP,eia_860_2024
64607,MC6 Hydro Facility,MC6 Hydro Facility,Kuna,ID,Ada,83634,43.485529,-116.355047,IPP Non-CHP,eia_860_2024
64608,"Hostetter Solar One, LLC",Nautilus Solar Solutions,Hagerstown,MD,Washington,21742,39.66448,-77.70058,IPP Non-CHP,eia_860_2024
64610,Amazon MDW6 Solar Project,"Solar Star Prime 5, LLC",Romeoville,IL,Will,60446,41.6721,-88.11549,IPP Non-CHP,eia_860_2024
64611,SEPV Sierra,"SEPV Sierra, LLC",Lancaster,CA,Los Angeles,93534,34.733011,-118.138525,IPP Non-CHP,eia_860_2024
64612,Kearny North Energy Storage,San Diego Gas & Electric Co,San Diego,CA,San Diego,92123,32.83347,-117.13443,Electric Utility,eia_860_2024
64614,Kearny South Energy Storage,San Diego Gas & Electric Co,San Diego,CA,San Diego,92123,32.832886,-117.132292,Electric Utility,eia_860_2024
64615,"Sanford ESS, LLC","Sanford ESS, LLC",Sanford,ME,York,4073,43.407648,-70.712094,IPP Non-CHP,eia_860_2024
64616,"South Portland ESS, LLC","South Portland ESS, LLC",South Portland,ME,Cumberland,4106,43.622939,-70.330981,IPP Non-CHP,eia_860_2024
64617,Kearsarge William Way,Kearsarge William Way LLC,Bellingham,MA,Norfolk,2019,42.081919,-71.492448,IPP Non-CHP,eia_860_2024
64618,Kearsarge Haverhill,Kearsarge Haverhill LLC,Haverhill,MA,Essex,1835,42.75288,-71.046965,IPP Non-CHP,eia_860_2024
64619,Kearsarge Upper Union,Kearsarge Upper Union LLC,Franklin,MA,Norfolk,2038,42.050281,-71.391284,IPP Non-CHP,eia_860_2024
64620,Kearsarge Montague BD(CSG),Kearsarge Montague BD LLC,Montague,MA,Franklin,1376,42.585933,-72.558011,IPP Non-CHP,eia_860_2024
64622,Diamond H Dairy Power,"Madera DP 2, LLC",Chowchilla,CA,Madera,93610,37.01618,-120.37279,IPP Non-CHP,eia_860_2024
64623,Freeborn Wind Farm,Northern States Power Co - Minnesota,Glenville,MN,Freeborn,56036,43.513056,-93.188617,Electric Utility,eia_860_2024
64624,Hudson - High Desert Hybrid,MN8 Energy LLC,Victorville,CA,San Bernardino,92394,34.6365,-117.3724,IPP Non-CHP,eia_860_2024
64626,Olin Creek Farm Solar,Pine Gate Renewables,Statesville,NC,Iredell,28625,35.910578,-80.825669,IPP Non-CHP,eia_860_2024
64627,Blodgett Solar CSG,"Blodgett Street Solar 1, LLC",Tyngsboro,MA,Middlesex,1879,42.678889,-71.445111,IPP Non-CHP,eia_860_2024
64628,Slidematic at Rockford,"Luminace Solar Illinois 2, LLC",Rockford,IL,Winnebago,61109,42.206076,-89.074384,IPP Non-CHP,eia_860_2024
64629,JM Huber at Quincy,"Luminace Solar Illinois 2, LLC",Quincy,IL,Adams,62305,39.859083,-91.399685,IPP Non-CHP,eia_860_2024
64630,"Rabbitbrush Solar, LLC","Leeward Asset Management, LLC",Rosamond,CA,Kern,93560,34.83,-118.32,IPP Non-CHP,eia_860_2024
64631,Jamison Solar (FL),Tampa Electric Co,Mulberry,FL,Polk,33860,27.806645,-81.955676,Electric Utility,eia_860_2024
64632,Sienna Solar Farm,"99MT 8me, LLC",Lucerne Valley,CA,San Bernardino,92356,34.493659,-116.915013,IPP Non-CHP,eia_860_2024
64633,Rexford Solar Farm,AES Clean Energy,Ducor,CA,Tulare,93218,35.840479,-119.082742,IPP Non-CHP,eia_860_2024
64634,Kingsley Solar Farm,"90FI 8me, LLC",El Centro,CA,Imperial,92243,32.742036,-115.735408,IPP Non-CHP,eia_860_2024
64635,"Big Plain Solar, LLC","Leeward Asset Management, LLC",London,OH,Madison,43140,39.855658,-83.328428,IPP Non-CHP,eia_860_2024
64636,Big Rock Solar Farm,"Big Rock ESS Assets, LLC",El Centro,CA,Imperial,92243,32.733421,-115.71368,IPP Non-CHP,eia_860_2024
64637,Big River Solar,"Big River Solar, LLC",Norris City,IL,White,62835,38.050141,-88.295525,IPP Non-CHP,eia_860_2024
